x,y,z
50,12,3245.16
50,13,3318.09
50,14,3394.84
50,15,3474.94
50,16,3556.72
50,17,3638.3
50,18,3723.91
50,19,3810.54
50,20,3902.16
50,21,3988.52
50,22,4084.77
50,23,4179.82
50,24,4276.39
50,25,4374.85
50,26,4474.81
50,27,4580.2
50,28,4684.89
50,29,4791.27
50,30,4900.75
50,31,5010.56
50,32,5124.63
50,33,5239.23
50,34,5357.23
50,35,5477.36
50,36,5596.78
50,37,5717.48
50,38,5844.34
50,39,5972.66
50,40,6098.87
50,41,6231.69
50,42,6363.24
50,43,6498.3
50,44,6635.3
50,45,6776.38
50,46,6915.83
50,47,7059.8
50,48,7203.8
50,49,7350.49
50,50,7499.63
